RegionID,SizeRank,RegionName,RegionType,StateName,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20
394753,64,"Knoxville, TN",Msa,TN,134621,139948,141648,145282,145617,145417,145450,142800,140333,135333,137086,137453,139120,139333,141633,141117,140983,137650,136467,134967,133283,131617,129950,131300,135000,134000,137125,136792,139125,137667,136000,136983,136550,139108,133592,133358,132833,137867,138867,140500,141667,138333,134667,128333,130000,131500,133040,127623,128540,131795,142179,144758,148129,143163,138150,136650,138617,133633,127883,126999,134499,141583,143833,145667,144033,144283,143283,145250,146667,144967,143300,143300,148300,152300,156800,161167,161500,157917,153583,149583,151667,150000,153000,150833,153833,155833,158333,162000,163333,162567,162533,159867,160600,157300,155950,155983,158650,163000,166667,168967,171033,169367,169400,169217,168850,166683,162800,164500,168333,174500,178633,181267,183400,184250,183283,182650,182333,180667,181333,183000,186583,189083,192750,198833,199667,198000,198333,202983,204650,201317,195000,194667,199012,207345,212678,215900,215963,215963,213063,213000,213000,211667,209967,211633,217967,221280,222947,226613,231801
394653,65,"Greenville, SC",Msa,SC,143208,145542,150647,153000,154667,152967,151300,148133,146012,143612,144112,142917,141967,141533,139865,140548,140648,143468,141802,139468,137583,136200,135833,136667,138379,138996,139563,141633,143050,146233,147000,148221,142388,138721,136000,136417,137900,140067,144950,150633,151300,150091,145091,144091,142233,143217,141883,139983,139333,140333,147000,149333,153333,151000,149375,146542,145542,148839,147672,147672,145333,151000,157000,161000,161983,157650,154246,151013,152846,152917,151250,149417,146917,151021,153354,159187,158083,159083,158917,159147,158030,156530,157217,159333,159058,161725,166225,172500,173500,168667,164333,163833,165500,166150,166317,166317,168333,172333,178667,181583,180900,177237,178653,177003,177000,176417,176781,178448,179790,183326,188226,191800,192900,189381,187048,185714,187667,188667,188333,189331,190331,195331,199087,202748,200748,199295,197133,198700,201065,203565,203998,202948,205215,210832,215883,218604,219620,216954,215640,211673,211173,205817,205696,210863,218379,224483,225483,227733,230417
394952,66,"Ventura, CA",Msa,CA,485917,485083,485083,479333,466332,449832,435165,423833,420333,403250,392583,376250,388667,394000,410000,411333,418000,415000,410000,395000,385833,384167,383833,389333,392667,399500,396500,391500,391833,398500,398500,400500,393333,387250,373417,368417,372833,381167,381667,380833,379167,379667,371583,371250,362417,359667,349833,358167,370250,380667,387333,387583,387333,387333,382500,387500,383333,389667,391333,400417,413750,427417,447083,457250,460417,457500,453500,454133,457467,458633,454500,447833,450500,461667,471667,484583,493750,492083,488667,478333,482917,481917,485250,482333,486333,496333,513000,521667,521667,512833,509500,513167,515000,513333,507500,510333,518667,529167,543333,540833,545500,531333,537667,534667,541833,537083,537083,542417,557333,566500,572917,570583,573083,570000,570000,578500,582833,588833,577000,575333,577667,588000,602000,601333,601000,599333,605000,603333,596667,584583,578917,578917,589333,598333,597500,595833,597500,601333,602333,599667,596667,599333,600667,606500,609500,612500,620000,630000,646667
394318,67,"Allentown, PA",Msa,PA,194412,193483,198616,202299,209299,207467,203883,201217,199250,197817,191150,187450,182633,183133,186000,191000,190500,189667,186000,184517,184850,187850,188750,187050,184383,181633,185333,192390,199390,197357,189967,184633,183000,182833,183500,176833,172200,170683,177350,183650,182833,182333,177833,175833,173000,174667,171667,166167,162500,167833,177000,179500,179800,176133,176167,174533,172324,169608,167274,165816,167000,170166,174417,180750,187583,187800,184133,178133,180000,177667,174667,173650,170983,174950,175883,184633,185567,183817,179733,180500,177333,172667,167650,166650,166650,169000,178000,186333,188967,184958,178292,174308,172317,173983,172967,170967,170967,174333,180500,185167,189000,187183,182333,177833,177300,175150,172467,169317,171650,175833,182500,186833,192667,190983,189983,183900,183650,182817,178867,178133,178967,187617,193617,198617,202667,198667,197760,193427,194620,190527,187193,185000,188317,194983,202317,209000,211900,212900,208567,204000,200667,195000,194083,197083,204278,211861,215528,221633,224933
394561,68,"El Paso, TX",Msa,TX,131300,131300,136333,138923,138664,135331,132763,133514,131681,131058,130042,129542,129308,125150,125892,127042,130558,129483,129317,127300,128912,129095,130278,127500,127983,128150,130283,131617,133442,134767,134767,134775,134142,131992,129658,128867,129517,130183,130467,130233,132717,132567,135308,133567,135900,131704,132629,129963,131067,130733,132733,135333,138150,138983,138950,139450,142389,141756,139589,136475,137308,136658,137633,140467,143254,143033,143016,141728,143633,139967,139300,136317,136317,138483,141923,145273,143757,141300,142375,142357,144373,139090,140275,138275,139342,139175,141808,147033,146700,144383,140733,143417,145100,145000,143333,141000,141520,141520,144853,146835,147793,146126,148617,147975,151707,149049,149049,146967,146467,148099,149432,151466,153017,152200,151617,151367,153900,153600,152017,151356,153373,154706,155000,156983,157514,157164,156014,156917,158100,155583,157150,156650,159325,159825,161492,164750,164917,165908,164992,166308,167317,166633,165633,165967,166650,167983,169983,174967,178975
394367,69,"Baton Rouge, LA",Msa,LA,169166,171333,171258,173925,173258,171833,169833,167242,164175,162158,163917,167050,168733,170233,173167,174733,171658,167492,164258,164167,162983,161283,161283,164967,167933,166583,166483,166483,169500,171100,169133,170783,168950,171283,167967,167950,166650,166800,168317,171283,173800,172633,170967,169967,171617,168733,169400,168383,172967,174717,175417,177050,176300,176633,174967,176633,172967,170750,167475,171209,175459,179050,180483,178867,178550,177133,176750,174750,179500,179500,177983,175467,178754,182271,184704,184750,185277,181860,181493,182633,184450,181483,184817,184633,189620,189287,191321,191300,189300,187633,186400,187033,187567,186483,186683,186817,190667,190833,193552,193885,196518,196467,194123,187157,181490,176300,177967,181600,187135,188635,192302,194967,197133,196833,198667,198500,199800,195292,197458,196458,198967,200267,201467,203752,202752,204918,203633,205627,203593,204260,200300,198983,197983,201317,207633,210933,209267,206967,205667,206897,207878,206212,206615,206605,212680,214380,215408,215333,219333
394521,70,"Dayton, OH",Msa,OH,123267,125300,127967,128467,126967,123633,121800,118967,118300,113300,113900,110200,114067,114133,121083,123550,125633,122050,115833,114733,113733,116283,113133,115467,114167,118000,118333,122167,125167,124167,120333,113050,116050,116517,119117,112117,107483,108167,111500,114983,114650,112983,113967,110300,109767,104100,101433,99633,104167,113500,120800,128050,129717,128083,125967,123383,123383,122083,118000,114333,110950,115950,122242,130775,131775,127900,120583,115450,116700,114267,116733,113367,114467,114883,121750,127583,131500,128083,126383,124217,125100,121133,118133,114583,115983,118483,126067,128300,127967,122867,121200,118533,115283,115317,114983,120833,125250,130250,132750,132200,131200,127367,124300,126967,126700,127067,123733,125467,127633,128300,133000,132967,136133,133800,135467,134433,132733,126333,126033,125200,132300,135467,143000,147300,146633,144117,139150,138817,138000,133967,132633,129300,135000,138433,148100,151400,153550,150200,146867,143600,139617,135983,134583,139000,149333,156250,158967,162300,164717
394843,71,"McAllen, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113430,106764,108333,107876,105543,100993,100950,100967,107560,106227,112877,108917,112017,107440,108357,106090,104667,104667,103017,105350,106683,107000,106667,104483,107000,106667,111183,110083,113004,109356,108606,107019,107733,109567,114650,116437,121437,119687,119833,112333,108250,104917,110583,114288,119954,119621,122000,119667,120000,116583,115167,115833,116750,116483,113150,113983,117333,121667,123543,127543,129210,129500,127167,126833,126833,127733,122733,123900,130667,138300,138633,134967,133623,134957,136457,134692,132921,133421,136229,141303,137803,135969,133250,134433,140433,143183,141883,140717,140717,143317,139650,139617,140800,142783,144483,143983,144667,143233,142900,141900,141667,143000,147667,149300,150967,152967,155833,158000,155000,155467,154967,157633,154998,158332,159748,162401,163551,165134,168900,171083
394486,72,"Columbia, SC",Msa,SC,141241,143991,145988,147358,147283,145258,143592,141458,141458,141269,140474,139807,140163,140133,142025,144192,146725,143833,140833,136667,138128,138095,139518,138023,138023,137433,140767,143783,146950,146983,145833,145000,141667,140808,140655,139488,138513,138167,145333,147917,146917,142583,141667,141667,141633,143300,139183,139850,137850,144633,145667,146991,144325,143325,144667,143493,144158,141825,144998,146667,146667,149167,151958,156955,157788,155330,151967,153283,156566,154933,148100,145450,146683,151517,154883,155983,154333,150236,148767,147434,144520,139322,138989,140333,144667,148333,153583,156883,156383,152800,152167,150263,149930,148130,148367,152015,155148,160982,163667,166333,167000,167068,166818,163818,162035,158952,157452,157000,161000,164500,165800,166200,167865,169065,167898,166200,164867,164967,166150,167627,169293,171143,174500,176166,174997,175131,174464,175967,174998,173998,174665,174333,177667,181330,185963,190263,187600,184026,179111,179745,181652,178900,178683,178050,184750,189133,194133,198693,200616
394648,73,"Greensboro, NC",Msa,NC,140000,140000,142667,143667,145167,142500,140833,138833,138167,135500,130833,129333,129333,133000,136833,140167,140667,137667,134333,132000,131833,131833,128500,126083,128083,132583,135500,136167,138667,135833,131667,129667,130750,126417,124747,121997,126163,124583,125083,125750,129000,128000,125333,122417,120417,120083,113000,117000,119333,130000,134833,137417,135067,129317,128400,130083,130917,129833,124833,126250,129000,132667,137000,139833,142833,139500,133333,131167,129833,128167,124750,125917,132750,136667,138833,138667,140333,138333,138750,135417,133417,131833,135833,137833,138833,142317,148983,150317,147833,142833,141333,137333,137667,136317,135283,134617,139300,143667,149667,150667,154667,150667,148000,145500,142167,141500,140333,144667,145000,145500,146000,150833,154167,154582,150415,149832,151250,149083,146250,147333,152250,155500,158750,162333,163333,160750,156917,160583,157167,155500,151850,152850,161017,164667,172000,172417,169750,164750,163333,164667,164667,160333,162000,165833,172167,172833,176000,181417,187417
394304,74,"Akron, OH",Msa,OH,121833,120833,124500,124667,126000,125167,124167,120167,118333,113330,113313,114580,119011,122361,120394,120967,116800,118083,118050,120883,118633,117667,113333,115333,116333,119667,124083,123567,126150,118233,119417,120417,123583,123167,120333,120500,116917,116833,123567,130650,133317,127083,121667,119000,115000,120333,117000,120000,118167,122167,129050,128300,131883,124983,124567,122983,124333,121000,117067,119900,124233,131167,133833,138833,141167,138000,133583,127333,124000,120067,111042,113458,118142,126500,132417,133083,135333,128667,125000,123300,123300,119300,119000,120633,126300,128467,131500,137167,139000,138000,133500,131833,129833,125067,123401,121701,125800,129433,134450,137617,138117,139300,138634,137500,131667,128333,123491,126491,131825,140500,146917,151250,149083,144167,140333,140300,139883,134367,127067,122650,127750,135583,144250,147483,149317,148283,147967,150633,148967,146967,142300,143000,144333,148983,156217,160550,161025,153958,148925,148133,149633,146333,144983,147744,155411,159428,161133,165133,167800
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,229217,227550,232717,232400,231800,224967,217733,204967,194967,185100,178467,173467,170000,170000,170000,171667,173833,170167,167833,162333,163067,163300,164967,166233,166467,168967,168433,169600,167350,164550,162750,159767,158350,154517,151583,150383,154050,158383,161000,158833,155167,154167,152333,152333,151167,152767,154433,156767,160167,166833,172000,173667,172000,170000,172330,173997,181330,181333,180360,176726,179393,187033,193667,202667,204333,205492,204659,204559,209050,210693,214126,210410,208934,211250,217317,223150,224167,224167,225000,227500,229000,229000,227889,227602,227602,232879,236667,239167,239333,239000,239833,240333,245733,248317,247650,241917,239333,243915,249915,254915,254500,252293,251143,250309,255350,254833,254833,252500,254833,258167,260667,263633,265633,266937,269970,272637,276300,276300,274967,271650,269650,269650,269667,271667,271667,271000,267754,269421,273421,275000,274967,273300,274967,280000,281667,281838,276838,278005,276167,277500,277333,279000,277667,276667,281667,285000,285833,291833,299833
394798,76,"Little Rock, AR",Msa,AR,138000,142000,144983,147317,145650,143333,142000,142333,140000,136667,137000,136667,139667,140000,145625,148292,150292,147667,144333,142333,141000,146000,145333,147000,144000,148667,151667,154531,154531,152198,152333,151917,153250,153000,149750,149417,149667,153667,156167,154833,153500,150967,150633,149133,151983,153317,155817,153000,155000,155000,159667,161000,164333,165000,166106,166106,165773,163333,162667,163200,166533,170533,175667,179000,179333,176667,173317,172983,174950,173300,171633,167167,169667,171333,177333,181500,184833,182133,178433,174100,173633,173667,172967,172717,174633,177967,181967,182050,183750,181667,179333,173000,165500,158769,155102,155102,156167,157833,160333,160333,158000,153825,158458,160458,165375,162164,167498,165423,167000,163667,169967,168267,168267,160800,159167,157500,157567,157567,156790,156873,160023,163133,167733,169400,166833,163750,160600,163133,163967,164918,162618,161701,162256,166256,169506,171333,170906,168540,166540,167927,167793,167283,163657,167990,173167,177467,177967,180300,184500
395134,77,"Stockton, CA",Msa,CA,304333,284333,266500,253917,241000,232667,230417,222000,219333,204000,199000,187583,187917,190917,193333,196333,189667,186333,182167,184500,189500,189833,189167,185833,183333,186667,188000,189667,183167,185667,183833,185833,178667,180000,177083,177083,174250,174000,173333,173667,174667,176333,172333,169000,166333,166667,170000,168333,173333,173667,180500,178833,179000,180167,184500,192333,196333,198667,192000,198333,204167,217833,219333,228500,234833,244500,242833,242833,245000,249667,250667,252333,254333,260333,262167,267167,270167,273333,274000,270667,274000,273333,280000,278333,281667,283333,289833,294500,300500,299333,298000,300333,305000,308333,308333,308333,311667,318333,319000,323000,323667,327667,328667,326333,328667,328667,332000,336000,344333,347667,348333,351500,358167,363500,361333,364667,367667,371667,373333,380000,385000,385000,381417,378083,383083,381667,385000,385000,393000,398833,405500,405500,406667,396667,395333,390417,398750,398750,401667,403333,410000,418333,425000,426167,431167,433417,439083,437583,429000
394457,78,"Charleston, SC",Msa,SC,206647,210647,209868,208205,208213,203905,200144,194969,195072,191910,193302,193302,193559,193425,195901,196885,193663,186187,182621,180550,185550,190651,195818,196235,193717,192750,192333,195667,201167,205498,205465,208298,205633,205667,192124,192024,193406,201865,202984,202602,203686,198807,198027,197382,201242,199355,193650,191983,189983,200000,206386,216915,217248,212967,207738,201528,205961,203003,205213,204145,211468,216669,223533,224368,225359,222360,219978,217119,220785,223667,225395,223501,224758,229696,230257,233333,228326,225660,222356,225697,227018,228154,226821,229800,230300,233300,236067,238848,238181,237582,234459,240125,241845,238854,236311,233790,240457,242333,246533,248533,248066,248082,247749,248064,246182,246182,246633,247967,252398,256792,260875,263444,260699,256615,254949,256333,266333,267633,268083,263462,264246,269963,272917,272167,269802,269850,269850,271382,270300,269867,270200,269567,273333,275652,282252,283918,284933,283633,282950,276367,274400,276750,285253,286153,287569,284650,285056,290306,301306
395143,79,"Syracuse, NY",Msa,NY,111600,114267,119333,124383,126717,124383,121667,119300,117967,116867,114067,115400,116993,120493,123460,124620,125620,124287,124967,121633,118217,114883,114700,113983,115650,119083,123250,123583,124633,124633,129167,127167,124200,119000,115500,116800,118767,122133,123767,123850,126683,126117,126067,120467,120067,115067,115667,112833,116317,118650,124150,128167,130167,126833,123333,123000,122833,119667,115333,114457,119123,122790,128167,131000,134300,132967,132150,128850,127183,122573,117573,116223,117983,121983,126667,129667,133833,132500,129400,128067,124733,123833,118332,118078,120912,128413,132098,133932,133432,133000,129666,126466,124466,126133,125333,122667,122633,124967,131633,135667,140333,140333,139900,135900,132567,127333,122536,120202,120620,126418,133084,138683,138683,138194,135511,135478,134967,130967,128833,125500,128750,132583,140700,143783,146450,144716,142383,140383,138983,137317,134650,131990,135073,138740,146950,152200,153867,152393,151094,149760,149350,146483,146150,143833,146150,150150,155317,158167,164167
394484,80,"Colorado Springs, CO",Msa,CO,212985,213950,217450,220783,220000,216667,209933,207500,206517,204917,200933,201817,202217,206050,202817,202417,201667,200667,201667,200000,202783,203750,204233,197450,193150,192500,202500,212500,220417,220417,217750,214000,217000,213167,213393,206726,206726,204650,208483,210233,214250,212417,211372,208172,207072,208352,206718,208685,208200,214169,218135,223101,223549,219126,218127,219043,221467,218167,214000,214517,218683,220850,224333,228808,232808,232104,226797,225995,226282,228415,223550,220698,217898,222870,230972,236305,238000,232000,230667,227300,228267,230912,231304,230028,230382,237674,242317,244317,242027,242889,240389,239263,241067,241900,245333,245333,248667,253333,259000,262333,263667,261483,261483,259483,261525,266525,269125,269267,270933,275000,281667,280433,280613,277279,278886,282006,285340,288267,291566,296105,301546,306580,313708,315467,314524,310857,307691,305333,304000,303333,305833,309167,317833,321300,325300,324967,325667,325333,326967,326967,327300,326728,330728,339491,346846,351531,352102,360352,368333
395235,81,"Winston-Salem, NC",Msa,NC,135333,138333,142272,145439,143772,140467,137800,136133,133500,130667,129500,130333,131333,134333,136833,137833,135833,131583,130917,127583,128500,131500,132500,132000,128667,132167,136000,137000,136000,135000,136500,139500,135500,129667,123000,122667,125667,129500,134333,135000,132333,127417,125500,126333,126750,125667,119750,120750,120583,125083,128750,129583,131167,127833,129000,125500,125500,122333,121667,118792,124425,130092,137467,137541,137874,133291,129917,127250,127667,125333,126917,125250,128783,129867,134867,137667,137667,135333,133667,132833,133333,134083,134233,136067,136983,140500,140500,143167,142667,141417,138500,137333,136250,138167,136667,136663,138663,144997,150667,149667,149332,149012,149012,146347,146500,144833,142750,142583,146250,151917,153750,155083,155833,155087,153420,149177,148423,150090,152500,153500,153500,157667,160193,161527,161860,162167,162667,163000,167833,167667,163833,161333,164667,172167,174417,177750,175083,173000,168000,170667,172333,169667,165667,167167,177250,183583,188500,192750,196083
395224,82,"Wichita, KS",Msa,KS,113042,121667,121266,119733,123199,126600,126300,121458,120958,121458,118000,110177,112827,115494,124458,124142,127065,122257,115257,113650,114133,121117,113900,117833,115683,126250,129550,130217,129050,122667,119000,116127,114960,115960,110358,112842,110342,118300,119233,121217,120400,122967,125150,121650,120333,115833,115667,110000,116583,120417,126500,130083,129083,127408,121742,122675,118267,116100,111067,115233,119867,128717,132783,131983,130400,126500,125917,123383,121437,117020,115720,114000,116967,118133,125467,130800,135300,132967,132250,129917,128083,128100,128767,131600,133383,136033,139433,139017,138450,134133,131800,130217,130807,131840,130340,130333,130025,134467,138033,140642,139867,141633,142833,142333,143267,141933,141167,133900,132733,136000,144000,148333,149797,149463,148130,143483,141150,139483,140633,138300,140267,143800,150683,150967,151800,149583,150633,148008,146425,145625,146250,148167,148967,153967,158967,167317,163317,157650,149333,152667,154250,149250,146917,148500,161833,164000,167667,169333,176333
395115,83,"Springfield, MA",Msa,MA,191000,196000,201483,204650,207258,207442,203275,193108,185108,179442,177000,177367,177033,180033,184333,187300,191133,190300,189500,182667,180167,182992,185825,188508,182531,181364,185347,195000,201667,197500,192167,187133,184775,186775,180142,176650,171633,174550,182150,185750,196167,193400,188150,180150,174917,173083,165750,169500,168333,176833,182667,190667,196667,188500,185933,178433,178600,173833,170917,171383,176717,183950,192317,200067,201667,196000,188250,180667,178167,177500,174167,175833,178167,185750,193417,193750,197833,188333,186250,184250,185250,183817,179317,179983,184333,192500,199167,204567,207567,205900,199333,191667,186833,185267,179933,179767,180367,190367,198700,206583,207333,205632,199715,195262,193630,194630,191667,191167,191000,194667,201667,209750,214383,213717,209317,211517,207350,204667,197500,197500,201667,208833,218167,221500,222667,218333,218333,218333,217700,210850,202850,200150,204000,213857,220857,228823,230300,228367,226733,225067,226667,223167,219167,217500,221000,228333,232667,237000,242000
394440,84,"Fort Myers, FL",Msa,FL,215667,209667,208000,206633,196467,183133,175500,168150,163150,154150,151667,144967,144967,138300,135000,131333,125200,121867,116050,118850,120517,123417,124817,124817,127033,128967,129633,125983,121883,119550,120567,119524,122857,123624,125433,123767,125000,126667,132575,134575,134575,129667,127633,128883,129533,127900,128300,131650,140876,145559,148476,145883,144550,139967,140250,141917,150250,149833,150833,150800,157633,164467,171000,172667,171500,166667,167583,169250,174917,177333,179000,178417,180083,185417,190317,188633,185633,181650,183967,189933,193933,194370,188158,190155,194085,203663,203333,205000,198300,196600,192267,197967,204667,210650,207483,200983,200500,204167,208897,209063,208563,208667,207667,210333,212000,215400,213400,215067,218000,221667,220602,218935,217268,218333,215392,215625,215625,218567,221667,224933,229933,231267,231180,231180,231480,229967,226633,226633,229267,230933,228933,224633,224633,228333,231667,230000,227342,226675,228008,229000,231300,231300,232300,234667,239000,240000,237228,238219,242853
394399,85,"Boise City, ID",Msa,ID,184905,185233,188492,186992,185508,182250,181667,177667,171000,166000,164642,162863,161197,158222,159000,157333,158000,154000,150500,144833,144833,145000,145000,141633,138727,139393,138960,137783,135683,132900,132483,130108,128358,124492,121633,118633,117150,117117,121117,123933,125817,124882,124370,125520,123772,122817,124817,127625,133425,136759,142967,147300,152267,151600,151300,148000,149667,150333,150208,153542,158208,164163,170322,172989,175492,172667,175000,176081,178914,176914,172834,170920,171253,176886,181933,184683,185383,181083,181167,182500,186167,184667,183000,184333,187317,191367,194700,200383,201667,200580,198913,200547,203967,201783,201093,199593,205096,209548,214715,218729,219967,221283,221917,221533,221883,219655,222905,224392,226987,227487,231633,236633,241633,241697,242530,239860,243163,246733,251735,258368,260632,266007,271022,278855,283898,281967,280767,279650,278567,276933,278533,280897,288897,294330,302663,304163,305497,303667,302833,305667,305833,312165,314298,321882,323478,325716,330216,338621,351417
395160,86,"Toledo, OH",Msa,OH,118667,122333,127083,120800,119967,116883,113667,107167,100500,102250,106750,114750,114833,110633,110083,112417,117783,113667,109000,102333,99000,98000,97883,98800,102467,104250,110667,107000,107833,103167,109417,105833,106367,102117,103200,101667,100000,108333,110425,109675,103383,103250,103967,99525,99483,99100,105500,103583,103250,102750,109417,114167,110917,107583,107167,109250,105725,102142,98142,100000,99967,108300,113683,118550,116883,109500,102000,99500,99833,101583,92000,86167,86900,95650,105650,111000,116000,114817,111817,107150,105833,99667,98483,100150,106783,113933,116567,122267,116633,115667,112333,112167,111833,105167,104667,104417,112167,115479,117546,118129,116817,115167,114167,114667,114304,112471,111638,107150,109983,116650,126333,129333,128000,123667,120083,114750,113417,108333,107983,108983,114983,121000,126000,130667,130583,132250,125450,123367,117000,115467,115950,119483,123483,128417,129733,134067,131817,135667,132300,132300,128300,125333,124667,125167,131833,137333,139167,140500,140667
394816,87,"Madison, WI",Msa,WI,199967,203333,203900,208900,209650,209917,206583,205667,206200,205867,201033,196000,193000,194667,195917,195917,199917,197300,193075,185742,184442,183667,185083,185917,188300,188517,192350,201633,209750,208250,204650,198233,198567,195467,195117,191950,189983,190333,195950,201033,201033,195950,192200,194367,196333,190333,179500,174667,182983,191650,197650,192667,193000,190333,190000,188983,186967,185633,180317,180500,186500,194167,203000,205333,207333,203633,201233,197900,194267,190783,186200,188200,190964,196848,200181,210383,215983,217650,208900,205833,204167,203667,201650,202283,206783,213100,218300,220967,223667,221500,218167,215333,216667,219300,214550,212217,214750,219250,225583,229750,236300,234967,228300,226117,226750,227417,228117,231483,241117,243633,250267,250633,257450,252483,251483,246500,243468,245052,242552,250583,250650,257617,262600,269283,268983,261900,257883,257867,259967,262317,259333,259667,260000,268667,277300,279800,279371,272071,268571,268667,268667,267667,267617,270200,282833,289217,298300,295000,298333
394766,88,"Lakeland, FL",Msa,FL,170500,168833,165500,168300,166633,163800,161433,160900,159114,154847,144381,138333,131667,132667,131667,132667,131333,130783,129767,127267,126150,122500,119667,119050,116800,118467,115750,118333,114820,113195,106528,106709,108000,106667,101483,96817,97817,99667,101333,102167,101833,100167,102583,103250,103250,99000,95333,97000,98333,103500,105833,107700,108033,105033,105500,106650,111483,112383,111233,109567,112667,119800,123867,125867,129733,131167,132833,131333,135160,138543,136877,132717,130333,130333,134333,136800,141800,142800,144333,144067,145230,145812,144412,145078,144663,147997,149367,152200,152200,153000,152667,154333,153167,155167,152233,155067,153700,157717,158383,161080,164330,165997,168333,169500,170467,170433,167717,167567,167567,170617,175033,178367,180533,179899,179933,180266,182333,185641,187641,187140,185498,186498,189333,191000,194333,194997,196997,196995,198995,200328,200163,199497,199827,201076,204413,206415,208333,208333,209000,209667,209667,210248,210248,211847,213265,214765,215000,218333,221833
394931,89,"Ogden, UT",Msa,UT,187438,187054,189417,192083,191833,189833,188500,187667,185667,184300,185950,186617,183317,180817,183817,183900,183417,178917,177500,173833,176300,179550,181217,177417,173833,173833,180667,184000,189000,182667,178000,173000,172000,174083,171417,170583,167117,167783,167950,165667,165500,162367,164367,161067,162617,161950,160167,159217,159550,163800,168333,172413,175079,173741,172662,171495,172500,170500,170333,170300,175967,182567,185933,188600,188313,188946,185563,183917,183933,182317,180967,182817,184817,187917,187717,190717,194267,194967,193967,190633,189467,187800,187500,190333,193333,199667,202333,206617,203950,204700,205167,208500,206750,204167,199500,203825,209725,219392,224367,225450,225783,224817,226333,226000,224750,223917,224550,226100,228267,232633,240000,246667,250000,248333,246167,244167,245800,246967,248633,251333,255687,261021,267687,272000,273667,270333,269333,271000,272333,268000,268500,267800,275717,280217,290083,293500,296417,292917,295583,293000,296000,292333,295300,296004,305154,314154,319117,327267,331633
394528,90,"Daytona Beach, FL",Msa,FL,178500,180667,181667,181667,178333,174967,166633,163300,156667,150000,145000,141667,143333,144667,148000,147683,145683,142850,141000,137333,136533,137033,133033,128317,125400,128067,130417,131667,134000,132333,129000,127750,127083,125417,120000,118300,116050,117117,118817,121067,121667,120000,118000,116750,113417,108233,101317,103983,111167,119000,121333,121333,121619,119952,119952,120167,121833,123467,123300,123300,123333,127500,133167,138150,142300,143300,144983,146667,147000,148667,148667,147997,146497,147163,151500,154000,153833,151500,150800,150300,152550,152250,151250,150000,151833,156167,158500,161167,162208,162971,161704,160663,161567,163333,162250,163583,163917,170000,172000,174300,174455,174455,175822,177333,177333,174315,172648,174315,179300,182450,187417,190069,193586,193619,193967,192967,193800,193167,195500,196333,201333,202714,205546,207179,210798,212967,213000,213333,214458,214458,214458,212300,212633,214300,218667,220330,219997,219997,221333,223501,223501,224334,224167,225833,226667,227667,229983,235983,241283
394531,91,"Des Moines, IA",Msa,IA,152333,152833,157083,157083,157917,154000,151500,148967,149800,147217,148583,146271,146188,146021,147500,150500,149400,148900,145900,142467,140467,142717,143750,142083,140833,142333,147750,150083,152500,150458,150458,148125,149250,148167,141083,135217,133067,139067,145433,152000,154667,155250,151083,148417,145333,142250,138917,138333,142583,150583,155667,157833,159167,158167,154167,151067,152067,153733,151333,148333,151667,156333,162917,166083,168250,168000,163500,162333,161083,160750,157333,152583,154083,157667,166000,170167,172333,170333,166333,165833,161167,159367,157867,161200,164667,168250,172250,175583,177633,177800,177467,178833,180367,179033,175033,169333,171000,171667,179167,185000,189000,185917,183383,181633,182217,181250,179000,177917,178917,185083,192833,196333,197000,193667,196167,195250,196917,191917,193000,192500,196500,198583,205917,208583,209583,206917,203917,203833,198667,197333,193000,200500,207167,213150,217317,218317,222667,219417,217083,214417,215667,215333,211667,209002,213835,220835,226500,228333,233896
